weight,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13
1.271577,DeSantis,Ramaswamy,Trump,Haley,Scott,Pence,Hutchinson,Burgum,Youngkin,Elder,Suarez,Christie,Hurd
0.81114,Pence,Christie,Ramaswamy,Scott,Haley,Hurd,Youngkin,Hutchinson,Suarez,Elder,Burgum,DeSantis,Trump
0.840329,Trump,Burgum,Elder,Hurd,Ramaswamy,Scott,Youngkin,Pence,Haley,DeSantis,Christie,Suarez,Hutchinson
1.308647,Haley,Pence,DeSantis,Elder,Youngkin,Christie,Hutchinson,Hurd,Scott,Burgum,Suarez,Trump,Ramaswamy
1.420777,Trump,Pence,DeSantis,Scott,Ramaswamy,Haley,Hurd,Elder,Christie,Suarez,Burgum,Hutchinson,Youngkin
0.8662,Trump,DeSantis,Haley,Scott,Ramaswamy,Burgum,Suarez,Youngkin,Hutchinson,Hurd,Elder,Christie,Pence
0.854256,Trump,Ramaswamy,DeSantis,Haley,Youngkin,Scott,Suarez,Elder,Hurd,Hutchinson,Burgum,Christie,Pence
1.261425,Trump,Pence,DeSantis,Elder,Christie,Haley,Ramaswamy,Hurd,Hutchinson,Scott,Suarez,Burgum,Youngkin
0.987831,Trump,Ramaswamy,Haley,Pence,Hutchinson,Elder,Suarez,Christie,Scott,Hurd,Youngkin,DeSantis,Burgum
0.660157,DeSantis,Haley,Pence,Scott,Trump,Youngkin,Hutchinson,Elder,Ramaswamy,Burgum,Suarez,Christie,Hurd
0.875875,Haley,Scott,Trump,Ramaswamy,Youngkin,Hutchinson,Elder,Suarez,Burgum,Hurd,Christie,Pence,DeSantis
1.200697,Trump,Haley,DeSantis,Pence,Scott,Christie,Ramaswamy,Hurd,Elder,Burgum,Youngkin,Suarez,Hutchinson
0.879255,Trump,Ramaswamy,Christie,Elder,Haley,Scott,Suarez,Burgum,Hurd,Hutchinson,Youngkin,DeSantis,Pence
